date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:51:15	1939/1939	---M-Z	200	added ('OK')	image/svg+xml	etag:%229f6c84e5cc3629a34c2d605c84f7d4af-ssl-df%22	https://skerlty.netlify.app/img/svg/download-bg2.svg	/home/khaliz/skerlty_template/skerlty.netlify.app/img/svg/download-bg2.svg	(from https://skerlty.netlify.app/css/style.css)
18:51:16	6423/6423	---MCZ	200	added ('OK')	image/svg+xml	etag:%226c13cbac60cbf22367fa028dfe3e89fd-ssl-df%22	https://skerlty.netlify.app/img/svg/download-bg3.svg	/home/khaliz/skerlty_template/skerlty.netlify.app/img/svg/download-bg3.svg	(from https://skerlty.netlify.app/css/style.css)
18:51:17	3154/3154	---MCZ	404	error ('Not%20Found')	text/html	etag:1593575858-ssl-df	https://skerlty.netlify.app/img/svg/pdf.svg	/home/khaliz/skerlty_template/skerlty.netlify.app/img/svg/pdf.6a.delayed	(from https://skerlty.netlify.app/css/style.css)
18:51:17	3154/3154	---MCZ	404	error ('Not%20Found')	text/html	etag:1593575858-ssl-df	https://skerlty.netlify.app/img/svg/view.svg	/home/khaliz/skerlty_template/skerlty.netlify.app/img/svg/view.6b.delayed	(from https://skerlty.netlify.app/css/style.css)
18:51:20	2316/2316	---M--	200	added ('OK')	image/png	etag:%2220d2d8de227f9b8d3da0e5e0e3145740-ssl%22	https://skerlty.netlify.app/img/partners/1.png	/home/khaliz/skerlty_template/skerlty.netlify.app/img/partners/1.png	(from https://skerlty.netlify.app/index-demo-3.html)
18:51:21	3800/3800	---M--	200	added ('OK')	image/png	etag:%22f21f36bde87d125396f7f040c68b8df8-ssl%22	https://skerlty.netlify.app/img/partners/2.png	/home/khaliz/skerlty_template/skerlty.netlify.app/img/partners/2.png	(from https://skerlty.netlify.app/index-demo-3.html)
18:51:21	599376/599376	---M--	200	added ('OK')	image/png	etag:%22eddf80a727149f2ad53410d52cd974c4-ssl%22	https://skerlty.netlify.app/img/core-img/about1.png	/home/khaliz/skerlty_template/skerlty.netlify.app/img/core-img/about1.png	(from https://skerlty.netlify.app/index-demo-2.html)
18:51:22	3530/3530	---M--	200	added ('OK')	image/png	etag:%22b9f0990529378e91f802a7ea66bae40e-ssl%22	https://skerlty.netlify.app/img/partners/3.png	/home/khaliz/skerlty_template/skerlty.netlify.app/img/partners/3.png	(from https://skerlty.netlify.app/index-demo-3.html)
18:51:22	3419/3419	---M--	200	added ('OK')	image/png	etag:%224fa344d944f0e444039250c6ec49a785-ssl%22	https://skerlty.netlify.app/img/partners/4.png	/home/khaliz/skerlty_template/skerlty.netlify.app/img/partners/4.png	(from https://skerlty.netlify.app/index-demo-3.html)
18:51:23	3382/3382	---M--	200	added ('OK')	image/png	etag:%221f61954bae581888b783ef2ca5c45582-ssl%22	https://skerlty.netlify.app/img/partners/5.png	/home/khaliz/skerlty_template/skerlty.netlify.app/img/partners/5.png	(from https://skerlty.netlify.app/index-demo-3.html)
18:51:25	3800/3800	---M--	200	added ('OK')	image/png	etag:%22f21f36bde87d125396f7f040c68b8df8-ssl%22	https://skerlty.netlify.app/img/partners/6.png	/home/khaliz/skerlty_template/skerlty.netlify.app/img/partners/6.png	(from https://skerlty.netlify.app/index-demo-3.html)
18:51:26	3066/3066	---M--	200	added ('OK')	image/png	etag:%22e3ff3ee4e16c9ff2217049cac4843b6f-ssl%22	https://skerlty.netlify.app/img/icons/n1.png	/home/khaliz/skerlty_template/skerlty.netlify.app/img/icons/n1.png	(from https://skerlty.netlify.app/index-demo-5.html)
18:51:27	2231/2231	---M--	200	added ('OK')	image/png	etag:%229bdee5c78f64373adfaa5b6161345943-ssl%22	https://skerlty.netlify.app/img/icons/n2.png	/home/khaliz/skerlty_template/skerlty.netlify.app/img/icons/n2.png	(from https://skerlty.netlify.app/index-demo-5.html)
18:51:28	3955/3955	---M--	200	added ('OK')	image/png	etag:%22246c5557a0c9600b7a24e9764f05efc6-ssl%22	https://skerlty.netlify.app/img/icons/n4.png	/home/khaliz/skerlty_template/skerlty.netlify.app/img/icons/n4.png	(from https://skerlty.netlify.app/index-demo-5.html)
18:51:29	36086/36086	---M--	200	added ('OK')	image/png	etag:%22c9baef3f6a7b5072cf68c756a169e3d8-ssl%22	https://skerlty.netlify.app/img/core-img/pattern.png	/home/khaliz/skerlty_template/skerlty.netlify.app/img/core-img/pattern.png	(from https://skerlty.netlify.app/about-us.html)
18:51:31	51046/51046	---M--	200	added ('OK')	image/jpeg	etag:%22e9237258e0833bb228bc182dd10cd309-ssl%22	https://skerlty.netlify.app/img/blog-img/1.jpg	/home/khaliz/skerlty_template/skerlty.netlify.app/img/blog-img/1.jpg	(from https://skerlty.netlify.app/index-blog.html)
18:51:34	61615/61615	---M--	200	added ('OK')	image/jpeg	etag:%220455166549563bed6261b5abe651c5a1-ssl%22	https://skerlty.netlify.app/img/blog-img/3.jpg	/home/khaliz/skerlty_template/skerlty.netlify.app/img/blog-img/3.jpg	(from https://skerlty.netlify.app/index-blog.html)
18:51:35	85692/85692	---M--	200	added ('OK')	image/jpeg	etag:%22bca0679d278dafdbe4ec21df9e26f60c-ssl%22	https://skerlty.netlify.app/img/blog-img/2.jpg	/home/khaliz/skerlty_template/skerlty.netlify.app/img/blog-img/2.jpg	(from https://skerlty.netlify.app/index-blog.html)
18:51:35	3154/3154	---MCZ	404	error ('Not%20Found')	text/html	etag:1593575858-ssl-df	https://skerlty.netlify.app/img/core-img/footer-bg1.png	/home/khaliz/skerlty_template/skerlty.netlify.app/img/core-img/footer-bg1.7a.delayed	(from https://skerlty.netlify.app/index-blog.html)
18:51:36	3154/3154	---MCZ	404	error ('Not%20Found')	text/html	etag:1593575858-ssl-df	https://skerlty.netlify.app/css/owl.video.play.html	/home/khaliz/skerlty_template/skerlty.netlify.app/css/owl.video.play.7b.delayed	(from https://skerlty.netlify.app/css/owl.carousel.min.css)
18:51:38	165742/165742	---MCZ	200	added ('OK')	application/octet-stream	etag:%223277c11e6461ed25cef5e4941ad29245-ssl-df%22	https://skerlty.netlify.app/fonts/fontawesome-webfont3e6e.eot?v=4.7.0	/home/khaliz/skerlty_template/skerlty.netlify.app/fonts/fontawesome-webfont3e6e3e6e.eot	(from https://skerlty.netlify.app/css/font-awesome.min.css)
18:51:39	165742/165742	---MCZ	200	added ('OK')	application/octet-stream	etag:%223277c11e6461ed25cef5e4941ad29245-ssl-df%22	https://skerlty.netlify.app/fonts/fontawesome-webfontd41d.eot?	/home/khaliz/skerlty_template/skerlty.netlify.app/fonts/fontawesome-webfontd41dd41d.eot	(from https://skerlty.netlify.app/css/font-awesome.min.css)
18:51:40	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%223c437c341174d75b3bf5d2d5a134da0d-ssl%22	https://skerlty.netlify.app/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0	/home/khaliz/skerlty_template/skerlty.netlify.app/fonts/fontawesome-webfont3e6e3e6e.woff2	(from https://skerlty.netlify.app/css/font-awesome.min.css)
18:51:41	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:%22ba421a370eabbc3d43585a770be1e18b-ssl-df%22	https://skerlty.netlify.app/fonts/fontawesome-webfont3e6e.woff?v=4.7.0	/home/khaliz/skerlty_template/skerlty.netlify.app/fonts/fontawesome-webfont3e6e3e6e.woff	(from https://skerlty.netlify.app/css/font-awesome.min.css)
18:51:42	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%2270ff12bbc965c9bb40dc96081062bebe-ssl%22	https://skerlty.netlify.app/fonts/fontawesome-webfont3e6e.ttf?v=4.7.0	/home/khaliz/skerlty_template/skerlty.netlify.app/fonts/fontawesome-webfont3e6e3e6e.ttf	(from https://skerlty.netlify.app/css/font-awesome.min.css)
18:51:43	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:%226fbd06ce2be0d05e10b5320f3fe58186-ssl-df%22	https://skerlty.netlify.app/fonts/fontawesome-webfont3e6e.svg?v=4.7.0	/home/khaliz/skerlty_template/skerlty.netlify.app/fonts/fontawesome-webfont3e6e3e6e.svg	(from https://skerlty.netlify.app/css/font-awesome.min.css)
18:51:44	78748/78748	---MCZ	200	added ('OK')	application/octet-stream	etag:%22c82b33158fd397c8db4997b1f9722710-ssl-df%22	https://skerlty.netlify.app/fonts/themify9f24.eot?-fvbane	/home/khaliz/skerlty_template/skerlty.netlify.app/fonts/themify9f249f24.eot	(from https://skerlty.netlify.app/css/themify-icons.css)
18:51:45	78748/78748	---MCZ	200	added ('OK')	application/octet-stream	etag:%22c82b33158fd397c8db4997b1f9722710-ssl-df%22	https://skerlty.netlify.app/fonts/themifyd41d.eot?	/home/khaliz/skerlty_template/skerlty.netlify.app/fonts/themifyd41dd41d.eot	(from https://skerlty.netlify.app/css/themify-icons.css)
18:51:46	56108/56108	---M-Z	200	added ('OK')	application/font-woff	etag:%228b2083c7630e4253c9f11a2fcdf95379-ssl-df%22	https://skerlty.netlify.app/fonts/themify9f24.woff?-fvbane	/home/khaliz/skerlty_template/skerlty.netlify.app/fonts/themify9f249f24.woff	(from https://skerlty.netlify.app/css/themify-icons.css)
18:51:47	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%2252cec380699390743f77c2245f9451dd-ssl%22	https://skerlty.netlify.app/fonts/themify9f24.ttf?-fvbane	/home/khaliz/skerlty_template/skerlty.netlify.app/fonts/themify9f249f24.ttf	(from https://skerlty.netlify.app/css/themify-icons.css)
18:51:48	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:%2252694282ca74eeee22385b7b0d056b03-ssl-df%22	https://skerlty.netlify.app/fonts/themify9f24.svg?-fvbane	/home/khaliz/skerlty_template/skerlty.netlify.app/fonts/themify9f249f24.svg	(from https://skerlty.netlify.app/css/themify-icons.css)
